"","station","EHF_t","min_95","min_99","max_95","max_99","mean_95","mean_99"
"2793",61070,11.3750694444444,19.5,21.5,34.5,38.5,26.25,28.8500000000004
"2794",61071,8.59597222222222,19.5,21.5,32,36,25,27.5
"2795",61072,8.53958333333334,19.5,21,30.5,34.5,24.5,26.75
"2796",61073,12.6666666666667,18,20.5,34.5,37.5,25.75,28.5
"2797",61076,9.07854166666667,19.5,21.5,32,36,25,27.5
"2798",61078,9.38663333333331,20,21.7,31.7,36.3,25,27.75
"2799",61079,11.0534722222222,18,20,34,37,25.25,27.75
"2800",61082,9.45604166666667,20,21.5,30.5,35,24.75,27.25
"2801",61083,9.15694444444444,20,21.5,30.5,35,24.75,27.25
"2802",61086,11.3921944444444,19.5,21.5,35,39,26.5,29.25
"2803",61087,9.97286979166664,19.5,21.5,31,35.5,24.5,27.25
"2804",61089,12.4476222222222,19,21.5,34.8,38,26.25,29
"2805",61096,10.5913194444444,19.5,21.5,33,37.5,25.75,28.25
"2806",61097,10.3385416666667,17,19,32,35,23.75,26.25
"2807",61098,10.925,18,20.5,33.5,37,25.25,27.75
"2808",61100,11.1707638888889,19.5,21,34,38,26,28.5
"2809",61119,10.8259722222222,19.5,21.5,33,37,25.5,28.25
"2810",61130,12.3166666666667,18.5,20.5,34,37.5,25.5,28.25
"2811",61146,10.526875,16,18,30,33.5,22.5,25
"2812",61208,11.3767361111111,19.5,21.5,35,38.5,26.5,29
"2813",61223,8.61208333333334,21,22.5,30.5,35,25.2,27.75
"2814",61242,10.7924666666667,19.5,21.3400000000001,33.5,38,25.65,28.35
"2815",61250,10.24559375,19.5,21.5,33,37.5,25.5,28.2200000000001
"2816",61257,10.7945833333333,18,20,32,36,24.5,27
"2817",61259,10.4327777777778,19.5,21,33,37.5,25.5,28
"2818",61260,10.7090277777778,19.4,21,33.3,37.5,25.5,28.25
"2819",61273,7.65169999999999,21,22.5,29,33.5400000000001,24.5,26.95
"2820",61275,11.0585416666667,19.5,21.5,34.5,38.5,26.25,29
"2821",61288,11.3544902777778,18.7,20.5,32.6,36.5,25.05,27.7
"2822",61317,12.4688888888889,19,21.5,35.5,39,26.75,29.25
"2823",61335,10.1997222222222,14.5,16.5,28.5,31.5,21,23.25
"2824",61351,11.7340972222222,18,20,30,34.7400000000001,23.5,26.45
"2825",61356,9.7167013888889,15.5,17.5,30,33,22.25,24.5
"2826",62004,13.7486111111111,18,20,34,37.5,25.25,28.25
"2827",62005,13.0560055555555,18,20.5,34.5,38,25.75,28.5
"2828",62009,13.4352430555556,18,20.5,34.5,38,25.75,28.5
"2829",62012,13.8504861111111,17,19.5,33.5,36.5,24.5,27.5
"2830",62013,14.1225,18.3,21,34.5,37.8,25.75,28.75
"2831",62014,14.00875,16,18.5,31.5,35,23.25,26
"2832",62015,12.6509722222222,18,20.5,34,37.5,25.5,28.1000000000004
"2833",62021,13.3577916666667,18,20,34,37.5,25.25,28.15
"2834",62026,13.1083333333333,16.5,19,32,35.5,23.75,26.5
"2835",62028,14.529375,18.5,21,35,38.5,26.25,29.25
"2836",62031,13.5615277777778,16,18.5,31.5,35,23.25,26
"2837",62032,13.2022222222222,18,20.5,34.5,38,25.75,28.5
"2838",62033,14.430625,16,18.5,31,34.5,23,25.75
"2839",62036,13.6403472222222,18.5,21,35,38,26.25,29
"2840",62099,14.9719444444445,18.5,21,35,38,26,29
"2841",63001,15.4611111111111,16.5,19,32.5,36,24,26.75
"2842",63004,14.9934638888889,16.1,18.5,32.5,36,23.35,26.25
"2843",63005,13.5436277777778,15,17.8,31,34.5,22.5,25.25
"2844",63007,14.1471527777778,15,17.5,31,34.5,22.25,25.25
"2845",63009,14.5648611111111,14.5,17,27,30.5,20,23
"2846",63010,14.9540277777778,14.5,17.5,30.5,34,22,24.75
"2847",63011,15.5722222222222,15.5,18.5,31,34.5,22.75,25.75
"2848",63012,14.1465277777778,14.5,16.5,28.5,32,20.75,23.5
"2849",63017,15.3919444444444,15.5,18,30.5,34,22.5,25.25
"2850",63018,16.0868055555556,14.5,17,29,32.5,21,24
"2851",63019,15.1466666666667,15.5,18,31.5,35,22.75,25.75
"2852",63021,15.8582465277778,18,21,35,38.5,26,29
"2853",63022,15.8965277777778,18.5,21.5,35,38.5,26.25,29.25
"2854",63023,16.6842881944444,18.7,21.7,35,38.5,26.4,29.5
"2855",63025,13.7847222222222,14,16,29,32.5,20.75,23.5
"2856",63029,15.0104166666667,15,17.5,30.5,34,22.25,25
"2857",63032,13.8109027777778,14.5,17,30,34,21.75,24.75
"2858",63033,14.5427083333333,13,15.5,27,30.5,19.25,22.25
"2859",63035,14.4570138888889,15.5,18,31,34,22.5,25.25
"2860",63036,14.1546875,13.5,16,27.2,31,20,22.75
"2861",63039,16.8975680555555,15,17.8,27.1,31,20.65,23.75
"2862",63040,14.0908333333333,15.5,17.5,28.5,32.5,21.25,24.25
"2863",63043,12.5416666666667,18,20,32.5,36.5,24.5,27.25
"2864",63044,13.5902083333333,16,18,29.5,33.5,22,25
"2865",63045,14.3135416666667,15,17,27.5,31.5,20.75,23.75
"2866",63046,14.0802083333333,14.5,17,29,32.2,21,23.75
"2867",63048,13.9815972222222,15,17,28.5,32,21,23.75
"2868",63053,14.7291083333333,14.5,17.3,29.5,33,21.5,24.5
"2869",63056,15.7637666666667,14.5,17.3,27,31,20.5,23.5
"2870",63058,14.9832638888889,15,17.5,30,33,21.75,24.75
"2871",63062,14.2305555555556,14.5,17,27.5,31,20.5,23.25
"2872",63063,14.0448472222222,13.5,16,27.8,31.1,20,22.75
"2873",63064,13.51,15,17.5,31,34.5,22.5,25.25
"2874",63065,14.8813958333333,15.5,18,30.5,34,22.5,25.25
"2875",63066,15.489375,15.5,18,30.5,34,22.5,25.5
"2876",63067,15.546875,15,17.5,29.5,33,21.75,24.5
"2877",63071,14.1840277777778,14.5,17,29,32.5,21,23.75
"2878",63073,14.0034375,14.5,17,30.5,33.5,21.75,24.5
"2879",63076,13.5097222222222,16,18.5,32,35.5,23.5,26.25
"2880",63077,12.28375,18,19.5,32,36,24.25,27
"2881",63079,14.4004861111111,13,15.5,26.5,30,19.25,22.25
"2882",63083,14.5185763888889,14,16.5,29.5,33,21.25,24
"2883",63086,14.8080902777778,14.5,17,29.5,33,21.25,24.1000000000004
"2884",63087,14.6388888888889,13,15.5,27,30.5,19.5,22.25
"2885",63089,13.7489583333333,14.5,17,30,33,21.75,24.5
"2886",63090,15.1,15,18,30.5,34,22.25,25.25
"2887",63092,14.2384722222222,15,17.5,28,32,21,24
"2888",63094,14.8961805555556,16.5,19,33,36.5,24.25,27.25
"2889",63111,14.2168402777778,14,16.5,28.5,31.5,20.5,23.25
"2890",63118,13.4722222222222,16.5,18.5,30,34,22.5,25.25
"2891",63216,14.9804513888889,15.5,18,31.5,35,22.75,25.75
"2892",63224,13.4982611111111,14.5,17,29,32.5,21,23.8
"2893",63226,13.70875,14.5,17,28.5,32.5,21,23.75
"2894",63227,14.5825,15,17,27.5,31.5,20.75,23.75
"2895",63231,14.8775277777778,14.8,17.5,29.5,33,21.65,24.5
"2896",63237,15.4304861111111,15.5,18,30.5,34,22.5,25.25
"2897",63246,14.1866319444444,15,17,28,31.5,21,23.75
"2898",63254,15.9625,15.4,18,30.5,34,22.25,25.25
"2899",63259,15.4252777777778,15.5,18.5,31.5,35,23,26
"2900",63271,14.08125,16.5,19,33,36.5,24,27
"2901",63293,14.3343888888889,13.5,16,27.5,31,20,22.75
"2902",64004,14.090625,18.5,21.5,35.5,38.5,26.5,29.5
"2903",64007,14.3822916666667,18.5,21,35.5,38.5,26.5,29.25
"2904",64008,13.4350055555556,17.8,20.5,35,38.1,25.75,28.5
"2905",64009,14.7915444444445,19,21.5,35.7,39,26.75,29.7
"2906",64013,13.9102430555555,18.5,21,35.5,38.5,26.5,29.25
"2907",64015,14.7513888888889,19.5,22,36,39,27,30
"2908",64020,13.7361111111111,18.5,21,35,38.5,26.25,29
"2909",64022,15.1122569444444,19,21.5,35.5,39,27,29.75
"2910",64024,15.0792361111111,19,21.5,35.5,39,26.75,29.75
"2911",64025,13.8459027777778,17.5,20,33.5,37,25,27.75
"2912",64028,14.0261458333333,18.5,21,35,38,26,29
"2913",64051,14.6003472222222,19,21.5,35.5,39,26.75,29.75
"2914",65000,15.6736111111111,20,22.5,36,39.5,27.5,30.25
"2915",65005,15.9988888888889,18,21,34,37.5,25.5,28.5
"2916",65006,15.5783888888889,18.5,21.5,36,39.5,26.75,30
"2917",65007,16.1502430555555,17,20,33.5,37,24.75,27.75
"2918",65010,15.7892361111111,18,20.5,34.5,38,25.75,28.75
"2919",65011,15.4877777777778,18,21,34.5,38,25.75,28.75
"2920",65012,15.2614027777778,20.5,23.3,36.1,39.4,27.75,30.7
"2921",65013,16.21125,19.5,22.5,36,39.5,27.25,30.25
"2922",65016,18.3440902777778,20.6,23.9,36.7,40,28,31.1
"2923",65018,15.5025694444444,19.5,22.5,35.5,39,27.25,30.25
"2924",65019,16.1077777777778,19,22,35.5,39,26.75,30
"2925",65020,15.6263888888889,18.5,21,35,38.5,26.25,29
"2926",65022,16.2998958333333,17.5,20.5,33.5,37,25.25,28.1000000000004
"2927",65023,15.4134027777778,17.5,20,34,37.5,25.25,28.25
"2928",65024,17.2763194444445,20.5,23.5,36.5,40,28,31
"2929",65026,18.5019083333334,20.6,23.7,36,39.4,27.75,31
"2930",65028,15.8283333333333,18,20.5,34,37,25.25,28.25
"2931",65030,15.9461111111111,20,22.5,35.5,39,27.25,30.25
"2932",65034,14.6625111111111,19.5,22,36,39.2,27.1,30
"2933",65035,15.8497621527777,19.6,22.5,35.5,39,27.1,30.05
"2934",65036,15.6599305555556,19.5,22,35.5,38.5,26.75,29.75
"2935",65037,16.0444444444445,20,23,36,39.5,27.5,30.5
"2936",65068,16.5122569444444,20,23,36,39.5,27.5,30.5
"2937",65091,16.4011111111111,18,21,35.5,39.2,26.25,29.5
"2938",66000,8.5771875,20.5,22,30.5,35,25,27.5
"2939",66001,8.99416666666666,19.5,21,30,34.5,24.25,26.75
"2940",66003,9.43385416666666,20,21.5,31.5,36,25,27.75
"2941",66006,8.86666666666666,20,21.5,29.5,34.5,24.25,26.75
"2942",66007,8.56250000000001,20.5,22.5,30,35,24.75,27.5
"2943",66010,9.19795138888888,20,21.5,30,34.5,24.25,27
"2944",66012,9.19795138888888,20,21.5,30,34.5,24.25,27
"2945",66013,9.46180555555554,20,21.5,31,35.5,25,27.5
"2946",66015,8.53621527777778,20.5,22,30,35,24.75,27.25
"2947",66020,10.0707638888889,19,20.5,30.5,35,24,26.75
"2948",66037,8.87360555555555,20.6,22.2,30.5,35.4,25,27.65
"2949",66040,8.49496527777779,20,21.5,30,34.5,24.5,27
"2950",66042,8.83583333333334,20,21.5,29.5,34.5,24.25,27
"2951",66044,9.72833333333332,19,21,29.5,34,23.75,26.5
"2952",66050,9.3796875,19.5,21.5,31,35.5,24.75,27.25
"2953",66052,8.519375,20,22,29,34,24.25,26.75
"2954",66058,8.69041666666667,20.5,22,30,35,24.75,27.25
"2955",66062,9.21270972222222,20.6,22.1,29.5,34.8,24.55,27.4
"2956",66063,10.3222222222222,19,20.5,30.5,35,24,26.75
"2957",66064,9.46180555555554,20,21.5,31,35.5,25,27.5
"2958",66078,9.54930555555556,19,21,30,34.5,24,26.75
"2959",66085,9.75458333333332,20,21.5,32,36.5,25.25,28
"2960",66120,9.47090277777777,19.5,21,30.5,35,24.25,27
"2961",66124,11.2239166666667,19.5,21.5,32,36.5,25.1,27.8700000000001
"2962",66131,9.34680555555554,20,21.5,30.5,35,24.75,27.25
"2963",66134,9.62291666666666,20,21.5,31.5,36,25,27.75
"2964",66137,9.43364583333333,20,21.5,31.5,36.3,25,27.75
"2965",66153,8.83583333333334,20,21.5,29.5,34.5,24.25,27
"2966",66154,9.34756944444444,19.5,21.5,31.5,36.5,25,27.75
"2967",66156,9.58018055555557,19.5,21.5,31,35.5,24.7,27.25
"2968",66158,9.47090277777777,19.5,21,30.5,35,24.25,27
"2969",66160,8.5578125,20,22,29,34,24.25,26.75
"2970",67004,11.2984027777778,19.5,21,33.5,38,25.75,28.25
"2971",67009,10.1102083333333,19.5,21,32,36.5,25,27.5
"2972",67010,11.7555555555556,18.5,20.5,31.5,36,24.5,27.25
"2973",67015,10.2911458333333,19,20.5,32.5,37,25,27.75
"2974",67018,11.240625,19,21,33,37.5,25.5,28.25
"2975",67019,10.6559222222222,19.4,21,32,36.5,25,27.75
"2976",67021,10.9375,19.5,21.5,33.5,38,25.75,28.5
"2977",67024,10.7102777777778,19.5,21,33,37.5,25.5,28.25
"2978",67026,11.5075277777778,19,21,32,36.5,25,27.75
"2979",67031,11.0348611111111,19.5,21.5,33.5,38,25.75,28.5
"2980",67033,11.3554388888889,19.5,21.5,33.5,38.2400000000001,25.75,28.5
"2981",67035,10.2412902777778,19.5,21.2,32,36.5,25,27.75
"2982",67052,10.3977777777778,18.5,20.5,30.5,35,24,26.75
"2983",67067,11.2984027777778,19.5,21,33.5,38,25.75,28.25
"2984",67068,10.6458333333333,19,21,33,37.5,25.25,28
"2985",67084,11.3935888888889,19,20.5,32.5,37,25,27.75
"2986",67089,10.5120833333333,19,20.5,31,35.5,24.25,27
"2987",68000,8.11722222222222,19.5,21,29,33.5,23.75,26.25
"2988",68001,10.5279166666667,18,20,30,34.5,23.5,26.25
"2989",68003,8.07722222222223,19,20.5,29,33,23.5,25.75
"2990",68005,13.7354166666667,15.5,17.5,28.5,33,21.5,24.25
"2991",68007,10.5972222222222,19,20.5,32.5,37,25,27.75
"2992",68008,13.1977083333333,15.5,17.5,28.5,33,21.5,24.25
"2993",68009,12.7473263888889,15,17,27.5,31.5,20.75,23.5
"2994",68011,10.1826388888889,19,20.5,32.5,37,25,27.5
"2995",68013,9.99083333333333,18.5,20.5,32,36,24.75,27.25
"2996",68014,9.93111111111111,19,20.5,32,36,24.75,27.25
"2997",68016,10.0385416666667,18,19.5,29.5,33.5,23.25,25.75
"2998",68017,10.321875,18,19.5,30,34,23.25,26
"2999",68022,8.18222222222222,19.5,21,29.5,33.5,24,26.25
"3000",68023,10.45,17,19,28,32,22.25,24.75
"3001",68024,9.78145833333333,17.5,19,28,32.5,22.25,24.75
"3002",68027,7.84947916666667,19.5,21,28.5,33,23.5,26
"3003",68028,9.35972222222223,18.5,20,29,33.5,23.25,25.75
"3004",68032,8.84798611111111,18,19.5,28,32,22.25,24.75
"3005",68033,12.9577083333333,16,18,28.5,33,21.75,24.5
"3006",68034,7.18293333333333,19.5,21.1,27.5,31.3,23.05,25.25
"3007",68036,9.42499999999999,18,20,29.5,33.5,23.25,25.75
"3008",68038,7.93158333333333,19.5,21.5,28.5,33,23.75,26
"3009",68044,13.3680555555556,15.5,17.5,28.5,32.5,21.5,24.25
"3010",68045,13.9306944444444,15.5,17.5,28.5,32.5,21.5,24.25
"3011",68048,8.62993055555555,19,20.5,29.5,33.5,23.75,26
"3012",68051,13.6784722222222,15,17,28.5,32.5,21.25,24
"3013",68052,10.8859347222222,18,20,32,36,24.25,27
"3014",68053,7.71010416666665,20,21.5,28.5,33,23.75,26
"3015",68054,12.4805555555555,15.5,17,27,31,20.5,23.25
"3016",68072,8.98388888888889,18.5,20.5,29.5,34,23.5,26
"3017",68076,9.69854722222225,18.5,20.3,30,34.3,23.5,26.25
"3018",68081,9.87791666666668,19,21,32,36.5,24.75,27.25
"3019",68082,10.5784722222222,17,18.5,29,33,22.25,24.75
"3020",68102,14.3473666666667,15.5,17.5,28.6,33,21.5,24.4
"3021",68104,8.19277777777778,19.5,21,29.5,33.5,24,26.25
"3022",68161,8.5861111111111,19,20.5,30,34,24,26.25
"3023",68188,8.25488333333333,20,21.6,29,33.5,24,26.5
"3024",68192,9.97800277777779,18.7,20.5,32.5,37,25,27.5
"3025",68207,10.8652777777778,18,20,32,36,24.5,27
"3026",68220,9.99016666666666,19,20.5,31.5,36,24.5,27.25
"3027",69000,9.22069444444444,17,19,30,33,22.75,25.25
"3028",69001,8.1528125,18.5,20,28.5,32,22.75,25.25
"3029",69002,9.9126388888889,17,19,29.4,33.5,22.5,25.15
"3030",69003,9.31718749999999,16,18,29.5,32.5,22,24.5
"3031",69005,7.06270833333334,18.5,20,27,30,22.25,24.25
"3032",69006,9.22673611111111,16.5,18.5,29.5,33,22.5,25
"3033",69010,11.5207291666667,14.5,17,29,33,21.25,24
"3034",69012,8.4404513888889,16,18,28,31,21.75,24
"3035",69013,8.8763888888889,16,18,28.5,32,21.75,24.25
"3036",69014,7.4234375,17.5,19,28,31.5,22.25,24.5
"3037",69015,7.03611111111112,17.5,19.5,26.5,29.5,21.5,23.75
"3038",69016,8.17395833333332,18.5,20.5,28,32,23,25.25
"3039",69017,6.59315451388888,19.2,21,26,29.5,22.25,24.25
"3040",69018,8.18507222222221,18.5,20.3,27,31,22.25,24.75
"3041",69021,13.8553125,13.3,15.5,27,31.2600000000006,19.75,22.5
"3042",69022,7.02666666666666,18.5,20.5,26.5,30,22.25,24.25
"3043",69024,7.41256944444444,17,19,27,30,21.75,23.75
"3044",69026,9.28854166666666,15.5,17.5,28.5,32,21.5,24
"3045",69027,7.10888888888889,18,19.5,27.5,30.5,22.25,24.25
"3046",69029,7.666875,17.5,19.5,26.5,29.5,21.5,23.75
"3047",69031,8.20048611111111,19,20.5,28,32,23,25.25
"3048",69036,7.404375,18,20,27,31,22.25,24.5
"3049",69049,12.2774444444444,15.5,17.5,29.5,33.6,21.75,24.5
"3050",69055,6.00314861111111,18.5,20,25,28,21.25,23.25
"3051",69060,12.6590277777778,13.5,16,26,30,19.5,22
"3052",69066,8.84993055555556,15.5,17.5,27.5,30.5,21,23.25
"3053",69093,7.0282986111111,17.5,19.4,27,30.5,21.75,24
"3054",69107,8.8763888888889,16,18,28.5,32,21.75,24.25
"3055",69126,7.5228125,18.5,20.5,28,31.5,22.75,25
"3056",69132,11.8586055555555,14.5,16.8,29,33,21.25,23.9700000000001
"3057",7000,12.4828819444445,22.5,25,39.5,43,30.75,33.25
"3058",70004,12.5111111111111,13,15.5,29.5,33,20.75,23.5
"3059",70005,14.7792361111111,13.1,15.6,28.5,33,20.2,23.05
"3060",70007,13.7083333333333,15,17.5,31,34.5,22.5,25.25
"3061",70009,12.8409722222222,13,15.5,28.5,32.5,20,22.75
"3062",70011,13.1051041666667,15,17,30,34,21.75,24.5
"3063",70012,12.815,15,17,29.5,34,21.75,24.5
"3064",70013,13.0946527777778,13.5,16,29,33,20.5,23.5
"3065",70014,13.6879861111111,15.7,18.2,31.5,35.1,23,25.75
"3066",70015,12.5676875,16,18.5,31.5,35,23.25,26
"3067",70016,12.3298611111111,13.5,16,28.5,32,20.5,23
"3068",70019,14.1438888888889,17,19.5,33,36.5,24.25,27.25
"3069",7002,7.38743055555554,26,28,41,43,33,35.25
"3070",70020,13.6743055555556,14,16.5,29,32.5,20.75,23.75
"3071",70021,13.6441319444445,15,17,30.5,34,22,25
"3072",70025,14.0447222222222,14,16.5,30,33.5,21.25,24.25
"3073",70026,14.0632291666667,13,15.5,27.5,32,19.75,22.75
"3074",70027,14.1103472222222,13,15,27.5,31.5,19.5,22.5
"3075",70028,14.5359375,16,18.5,32.5,36,23.75,26.75
"3076",7003,7.65826388888889,25.5,28,41,44,33.25,35.25
"3077",70030,13.2247222222222,15,17,30.5,34,22,24.75
"3078",70032,13.5435416666667,15,17.5,30.5,34,22.25,25
"3079",70034,14.8854166666667,17,19.5,33.5,37,24.5,27.5
"3080",70035,12.7405555555556,14.5,17,30,33.5,21.75,24.5
"3081",70037,13.5469444444444,15.5,17.5,30.5,34.5,22.25,25.25
"3082",70042,13.4921875,15.5,18,31.5,35,23,25.75
"3083",70043,14.0240277777778,16,18,32,35.5,23.25,26
"3084",70044,11.937578125,13.5,15.7000000000007,29.5,33,20.75,23.25
"3085",70045,13.4349652777778,16,18,31.5,35,23,25.75
"3086",70047,14.4766666666667,16.5,19,33,36.5,24.25,27.25
"3087",70050,12.9942361111111,13,15.5,28.5,32.5,20.25,23
"3088",70054,12.2228125,13,15.5,29.5,33,20.5,23.25
"3089",70055,13.4427083333333,15,17.5,30.5,34.5,22.25,25.25
"3090",70057,10.9067708333333,14,16,28,31.5,20.5,23
"3091",70059,13.1104166666667,16,18.5,32,35.5,23.5,26.25
"3092",7006,10.00390625,24,26.5,40,43,31.75,34.25
"3093",70060,12.6759722222222,14.5,16.5,29.5,33.5,21.25,24.25
"3094",70061,11.3766666666667,14.5,16.5,28.5,32.5,20.75,23.5
"3095",70063,13.536875,15,17.5,30,34,22,24.75
"3096",70064,12.2996527777778,14.5,16.5,30,33.5,21.5,24.25
"3097",70066,12.7625,14.5,16.5,29.5,33,21.5,24
"3098",70067,12.99,11.9,14,26.5,30,18.5,21.25
"3099",7007,9.20218749999999,25,27,40.5,43.5,32.25,34.75
"3100",70071,13.4782986111111,15,17,30.5,34,22,24.75
"3101",70072,12.7773958333333,15.5,17.5,31,34.5,22.5,25.25
"3102",70074,15.0086805555555,18,20.5,35,38.5,25.75,28.75
"3103",70079,13.0994791666667,14.5,17,30,33.5,21.5,24.5
"3104",7008,6.733125,25.5,27.5,40.5,43,32.75,34.75
"3105",70080,13.4535,14.3,16.5,29.4,33.2,21.1,24
"3106",70088,13.3254166666667,15,17,30,34,21.75,24.75
"3107",7009,9.82614583333332,24.5,26.5,40.5,43,32,34.25
"3108",70091,14.1245,16.5,19,32.8,36.3,24,26.9
"3109",70094,11.5758333333333,13.5,16,29.5,33,21,23.5
"3110",70097,13.4523611111111,15,17.5,31,34.5,22.25,25.25
"3111",70098,11.7995833333333,14,16,30,33.5,21.25,23.75
"3112",7010,11.7191666666667,23,25.5,40,43,31,33.5
"3113",70101,12.9555555555556,14.5,17,30,33.5,21.5,24.25
"3114",70105,13.075625,14.5,16.5,29.5,33.5,21.25,24.25
"3115",70106,12.6373958333333,13,15.5,27,31,19.5,22.25
"3116",70107,14.0632291666667,13,15.5,27.5,32,19.75,22.75
"3117",7011,12.3223958333333,23.5,26,40.5,43,31.5,34
"3118",70112,13.9492361111111,16,18.5,32.5,36,23.75,26.5
"3119",7012,7.09631944444446,26,28,41,43,33,35
"3120",70131,13.73,14.5,16.7000000000007,30,33.5,21.5,24.5
"3121",7014,9.29916666666667,24.5,27,40,42.5,32,34.25
"3122",7017,9.04094722222221,24.8,27.2,40,42.5,32.25,34.5
"3123",70171,14.68,15.5,18.5,32,35.5,23.25,26.25
"3124",70172,12.9305555555555,12.5,15,28.5,32,19.75,22.5
"3125",7018,8.56371527777778,25,27.5,40.5,42.5,32.5,34.5
"3126",7019,6.19131944444445,25.5,27.5,40.5,42.5,32.75,34.5
"3127",7020,8.09173611111112,25.5,27.5,40.5,43,32.75,34.75
"3128",70206,13.0456805555556,12.9,15,28,31.5,19.75,22.5
"3129",7021,9.50541666666666,25,27,40.5,43,32.25,34.5
"3130",70220,14.8055555555556,17,19.5,33.5,37,24.75,27.75
"3131",7023,6.88034722222221,25,27.5,40.5,42.5,32.5,34.5
"3132",7024,11.4159722222222,23.5,26,40,43,31.5,33.8500000000004
"3133",70241,13.6762222222222,12.5,15,27.5,30.6,19.45,22.25
"3134",7025,6.50465277777776,25.5,27.5,41.5,44,33.25,35.25
"3135",7026,7.55093749999999,25.5,28,40.5,43,33,35
"3136",70260,13.4622916666667,15.5,18,31.5,35,22.75,25.75
"3137",70263,13.9336805555556,15.5,17.6400000000001,31,34.6,22.5,25.35
"3138",7027,11.5386458333333,23,25.5,39.5,43,31,33.5
"3139",70270,11.8879861111111,13,15,28.5,32,20,22.5
"3140",70278,11.6388888888889,13,15.6,29.5,33,20.7,23.25
"3141",70282,13.3402777777778,15.5,18,31,34.5,22.75,25.5
"3142",70285,13.4439236111111,15.5,17.5,31,34.5,22.25,25.25
"3143",7030,7.34763888888891,25.5,27.5,41,43.5,33,35
"3144",7031,7.91795138888889,25,27.5,40.5,42.5,32.5,34.5
"3145",70310,13.1667909722222,14.5,17,30,33.5,21.75,24.5
"3146",70312,12.811875,13,15.5,28.5,32,20.25,22.75
"3147",70313,13.1545138888889,14.5,17,30,33.5,21.5,24.5
"3148",70316,13.6153333333333,14,16.5,29.5,33,21.25,24
"3149",70317,14.1973333333333,12,14.5,26,29.5,18.5,21.25
"3150",7032,10.0888888888889,24,26.5,40,42.5,31.75,34.25
"3151",70330,13.0135416666667,15.3,17.5,30.5,34.5,22.25,25.0200000000001
"3152",7034,10.3275,23.5,26,40,43,31.5,34
"3153",7035,8.7361111111111,25,27,40.5,43,32.25,34.5
"3154",7036,7.39312500000001,25.5,27.5,40.5,42.5,32.5,34.75
"3155",7037,11.4347916666667,23.5,26,40,43,31.5,34
"3156",7038,7.35416666666669,25.5,27.5,41,43,33,35
"3157",7040,9.48368055555556,24.5,27,40.5,43,32.25,34.5
"3158",7041,6.98680555555555,26,28,41.5,44,33.5,35.5
"3159",7042,8.41725694444444,25,27,40,42.5,32.25,34.5
"3160",7043,8.41875,25,27.5,41,44,32.75,35
"3161",7045,8.0102611111111,25.8,28.1400000000001,40.3,42.5,32.75,34.9700000000001
"3162",7046,8.08295138888889,25.5,28,40.5,42.5,32.75,34.75
"3163",7047,10.6743055555555,23.5,26,40,42.5,31.5,34
"3164",7048,9.62260416666668,24.5,27,40.5,43,32.25,34.5
"3165",7049,7.83996527777778,25.5,27.5,41,43.5,33,35
"3166",7050,6.32555555555554,26,28,41,43.5,33.25,35.25
"3167",7052,7.08222222222221,26,28,41.5,43.5,33.25,35.25
"3168",7053,6.45861111111112,26,28,41.5,44,33.5,35.5
"3169",7054,10.1620833333333,23.5,26,40,42.5,31.5,34
"3170",7055,6.95777777777779,26,28,41,43.5,33.25,35.25
"3171",7057,9.75840277777779,24,26.7,40.5,43,32,34.25
"3172",7058,7.15717638888887,25.9,27.5,41.5,44.5,33.25,35.5
"3173",7059,5.73750000000001,26.5,28,42,44,33.75,35.75
"3174",7060,9.65347222222221,24.5,27,40.5,43,32.25,34.5
"3175",7061,6.20444444444445,25.5,27.5,41,43.5,33.25,35
"3176",7062,6.71065972222225,25.2,27.5,40.5,42.5,32.5,34.75
"3177",7063,11.55,23,25.5,40,43,31.25,33.75
"3178",7064,10.1421888888889,24.5,27.1,40.5,43.5,32.25,34.6
"3179",7065,11.6680555555556,23.5,26.2000000000007,40.5,43,31.75,34.25
"3180",7067,12.26625,23,25.5,40,42.5,31,33.5
"3181",7068,13.4775,22,25,39.5,42.5,30.75,33.25
"3182",7069,11.17875,23.5,25.5,40,43,31.25,33.75
"3183",7070,6.86083333333333,25,27,40.5,42.5,32.5,34.5
"3184",7071,10.8358333333333,23.5,26,40,43,31.25,33.75
"3185",7072,12.6840277777778,23,25.5,40,43,31.25,33.75
"3186",7078,7.76826388888887,25.5,28,40.5,42.5,32.75,34.75
"3187",7080,6.61397638888886,25.5,27.5,41,43,32.75,34.75
"3188",7081,12.2673611111111,23,25.5,40,43,31.25,33.75
"3189",7082,8.67833333333333,25,27.5,40,42.5,32.25,34.5
"3190",7083,5.26385416666668,26,28,41,43.5,33.25,35
"3191",7084,7.38864583333333,25,26.5,41,44,32.75,34.75
"3192",7085,9.57895833333333,24.5,26.5,40,43,32,34.25
"3193",7087,9.48888888888887,24,26.5,40,42.5,32,34.25
